time,tick,state,pos_x,pos_y,theta,target_x,target_y,dist_to_target,v,omega,fl,fr,min_lidar
84.080,5255,DRIVE,-3.223,-2.439,0.458,-2.830,-0.960,1.530,0.200,2.364,2.000,2.000,0.357
84.160,5260,DRIVE,-3.211,-2.433,0.486,-2.830,-0.960,1.521,0.000,2.500,2.000,2.000,0.357
84.240,5265,DRIVE,-3.205,-2.429,0.544,-2.830,-0.960,1.516,0.000,2.500,2.000,2.000,0.357
84.320,5270,DRIVE,-3.204,-2.429,0.628,-2.830,-0.960,1.515,0.000,2.500,2.000,2.000,0.357
84.400,5275,DRIVE,-3.202,-2.427,0.705,-2.830,-0.960,1.513,0.200,1.399,2.000,2.000,0.360
84.480,5280,DRIVE,-3.196,-2.422,0.817,-2.830,-0.960,1.507,0.200,1.259,0.331,2.000,0.361
84.560,5285,DRIVE,-3.190,-2.413,0.932,-2.830,-0.960,1.497,0.200,1.111,0.296,2.000,0.355
84.640,5290,DRIVE,-3.182,-2.402,1.013,-2.830,-0.960,1.485,0.200,1.028,0.270,2.000,0.350
84.720,5295,DRIVE,-3.175,-2.389,1.075,-2.830,-0.960,1.470,0.200,0.992,0.247,2.000,0.332
84.800,5300,DRIVE,-3.167,-2.374,1.134,-2.830,-0.960,1.454,0.350,0.959,0.225,2.000,0.315
84.880,5305,DRIVE,-3.159,-2.355,1.194,-2.830,-0.960,1.433,0.350,0.951,0.200,2.000,0.295
84.960,5310,DRIVE,-3.151,-2.331,1.250,-2.830,-0.960,1.408,0.285,0.694,0.172,0.223,0.273
85.040,5315,DRIVE,-3.145,-2.311,1.292,-2.830,-0.960,1.387,0.232,0.492,0.150,0.191,0.248
85.120,5320,DRIVE,-3.140,-2.294,1.321,-2.830,-0.960,1.370,0.190,0.350,0.132,0.167,0.225
85.200,5325,DRIVE,-3.137,-2.281,1.341,-2.830,-0.960,1.356,0.156,0.249,0.117,0.149,0.208
85.280,5330,DRIVE,-3.134,-2.269,1.356,-2.830,-0.960,1.344,0.128,0.176,0.105,0.134,0.201
85.360,5335,DRIVE,-3.132,-2.260,1.366,-2.830,-0.960,1.334,0.120,0.124,0.095,0.122,0.204
85.440,5340,DRIVE,-3.130,-2.250,1.374,-2.830,-0.960,1.325,0.120,-0.655,0.085,0.110,0.200
85.520,5345,DRIVE,-3.128,-2.241,1.348,-2.830,-0.960,1.315,0.120,-0.667,0.074,0.102,0.201
85.600,5350,DRIVE,-3.126,-2.232,1.304,-2.830,-0.960,1.306,0.120,-0.634,0.063,0.097,0.203
85.680,5355,DRIVE,-3.123,-2.222,1.264,-2.830,-0.960,1.296,0.120,-0.595,0.053,0.091,0.207
85.760,5360,DRIVE,-3.120,-2.213,1.226,-2.830,-0.960,1.287,0.120,-0.553,0.043,0.085,0.220
85.840,5365,DRIVE,-3.117,-2.204,1.193,-2.830,-0.960,1.277,0.120,-0.507,0.033,0.079,0.241
85.920,5370,DRIVE,-3.113,-2.196,1.162,-2.830,-0.960,1.268,0.120,-0.458,0.023,0.072,0.225
86.000,5375,DRIVE,-3.109,-2.187,1.164,-2.830,-0.960,1.258,0.120,-0.432,0.019,0.068,0.201
86.080,5380,DRIVE,-3.105,-2.178,1.188,-2.830,-0.960,1.249,0.120,-0.443,0.017,0.062,0.204
86.160,5385,DRIVE,-3.102,-2.169,1.218,-2.830,-0.960,1.239,0.120,-0.473,0.015,0.056,0.207
86.240,5390,DRIVE,-3.099,-2.160,1.246,-2.830,-0.960,1.230,0.120,-0.520,0.013,0.050,0.228
86.320,5395,DRIVE,-3.096,-2.151,1.273,-2.830,-0.960,1.220,0.120,-0.572,0.011,0.045,0.228
86.400,5400,DRIVE,-3.093,-2.141,1.300,-2.830,-0.960,1.210,0.120,-0.628,0.010,0.039,0.214
86.480,5405,DRIVE,-3.091,-2.132,1.325,-2.830,-0.960,1.201,0.120,-0.674,0.008,0.035,0.200
86.560,5410,DRIVE,-3.089,-2.123,1.358,-2.830,-0.960,1.191,0.200,0.710,0.006,0.028,0.206
86.640,5415,DRIVE,-3.087,-2.111,1.411,-2.830,-0.960,1.179,0.200,0.602,0.004,0.020,0.216
86.720,5420,DRIVE,-3.085,-2.096,1.490,-2.830,-0.960,1.164,0.200,0.425,0.002,0.010,0.243
86.800,5425,DRIVE,-3.085,-2.080,1.574,-2.830,-0.960,1.149,0.200,0.216,0.001,0.000,0.201
86.880,5430,DRIVE,-3.085,-2.064,1.573,-2.830,-0.960,1.133,0.200,-0.260,2.000,2.000,0.203
86.960,5435,DRIVE,-3.085,-2.048,1.572,-2.830,-0.960,1.117,0.200,-0.286,2.000,2.000,0.224
87.040,5440,DRIVE,-3.085,-2.032,1.572,-2.830,-0.960,1.102,0.200,-0.316,2.000,2.000,0.250
87.120,5445,DRIVE,-3.085,-2.016,1.572,-2.830,-0.960,1.086,0.200,-0.352,2.000,2.000,0.212
87.200,5450,DRIVE,-3.085,-2.000,1.572,-2.830,-0.960,1.071,0.200,-0.393,2.000,2.000,0.200
87.280,5455,DRIVE,-3.085,-1.984,1.572,-2.830,-0.960,1.055,0.200,-0.443,2.000,2.000,0.215
87.360,5460,DRIVE,-3.085,-1.968,1.572,-2.830,-0.960,1.040,0.200,-0.485,2.000,2.000,0.213
87.440,5465,DRIVE,-3.085,-1.952,1.572,-2.830,-0.960,1.024,0.200,-0.518,2.000,2.000,0.240
87.520,5470,DRIVE,-3.085,-1.936,1.572,-2.830,-0.960,1.009,0.200,-0.557,2.000,2.000,0.218
87.600,5475,DRIVE,-3.085,-1.920,1.572,-2.830,-0.960,0.993,0.200,-0.602,2.000,2.000,0.210
87.680,5480,DRIVE,-3.085,-1.904,1.572,-2.830,-0.960,0.978,0.200,-0.654,2.000,2.000,0.210
87.760,5485,DRIVE,-3.085,-1.888,1.572,-2.830,-0.960,0.962,0.200,-0.716,2.000,2.000,0.229
87.840,5490,DRIVE,-3.085,-1.872,1.572,-2.830,-0.960,0.947,0.200,-0.578,2.000,2.000,0.239
87.920,5495,DRIVE,-3.085,-1.856,1.572,-2.830,-0.960,0.932,0.200,-0.633,2.000,2.000,0.202
88.000,5500,DRIVE,-3.085,-1.840,1.572,-2.830,-0.960,0.916,0.200,-0.696,2.000,2.000,0.200
88.080,5505,DRIVE,-3.085,-1.824,1.571,-2.830,-0.960,0.901,0.200,-0.769,2.000,2.000,0.203
88.160,5510,DRIVE,-3.085,-1.808,1.571,-2.830,-0.960,0.886,0.200,-0.854,2.000,2.000,0.228
88.240,5515,DRIVE,-3.085,-1.792,1.571,-2.830,-0.960,0.870,0.200,-0.953,2.000,2.000,0.228
88.320,5520,DRIVE,-3.085,-1.776,1.571,-2.830,-0.960,0.855,0.200,-1.068,2.000,2.000,0.222
88.400,5525,DRIVE,-3.085,-1.760,1.571,-2.830,-0.960,0.840,0.200,-1.140,2.000,2.000,0.201
88.480,5530,DRIVE,-3.085,-1.744,1.571,-2.830,-0.960,0.825,0.200,-1.215,2.000,2.000,0.211
88.560,5535,DRIVE,-3.085,-1.728,1.571,-2.830,-0.960,0.809,0.200,-1.298,2.000,2.000,0.209
88.640,5540,DRIVE,-3.085,-1.712,1.571,-2.830,-0.960,0.794,0.200,-1.392,2.000,2.000,0.239
88.720,5545,DRIVE,-3.085,-1.696,1.571,-2.830,-0.960,0.779,0.200,-1.498,2.000,2.000,0.224
88.800,5550,DRIVE,-3.085,-1.680,1.571,-2.830,-0.960,0.764,0.200,-1.617,2.000,2.000,0.211
88.880,5555,DRIVE,-3.085,-1.664,1.571,-2.830,-0.960,0.749,0.200,-1.751,2.000,2.000,0.213
88.960,5560,DRIVE,-3.085,-1.648,1.571,-2.830,-0.960,0.734,0.200,-0.986,2.000,2.000,0.217
89.040,5565,DRIVE,-3.085,-1.632,1.571,-2.830,-0.960,0.719,0.200,-1.076,2.000,2.000,0.236
89.120,5570,DRIVE,-3.085,-1.616,1.571,-2.830,-0.960,0.704,0.200,-1.179,2.000,2.000,0.223
89.200,5575,DRIVE,-3.085,-1.600,1.571,-2.830,-0.960,0.689,0.200,-1.294,2.000,2.000,0.200
89.280,5580,DRIVE,-3.085,-1.584,1.571,-2.830,-0.960,0.674,0.200,-1.425,2.000,2.000,0.215
89.360,5585,DRIVE,-3.085,-1.568,1.571,-2.830,-0.960,0.660,0.200,-1.573,2.000,2.000,0.228
89.440,5590,DRIVE,-3.085,-1.552,1.571,-2.830,-0.960,0.645,0.200,-1.716,2.000,2.000,0.240
89.520,5595,DRIVE,-3.085,-1.536,1.571,-2.830,-0.960,0.630,0.200,-1.807,2.000,2.000,0.218
89.600,5600,DRIVE,-3.085,-1.521,1.571,-2.830,-0.960,0.616,0.200,-1.904,2.000,2.000,0.210
89.680,5605,DRIVE,-3.085,-1.505,1.570,-2.830,-0.960,0.602,0.000,-2.500,2.000,2.000,0.210
89.760,5610,DRIVE,-3.085,-1.494,1.544,-2.830,-0.960,0.592,0.000,-2.500,0.001,0.003,0.224
89.840,5615,DRIVE,-3.085,-1.489,1.482,-2.830,-0.960,0.587,0.200,-1.941,0.002,0.011,0.240
89.920,5620,DRIVE,-3.083,-1.480,1.436,-2.830,-0.960,0.578,0.200,-1.908,0.003,0.017,0.212
90.000,5625,DRIVE,-3.081,-1.465,1.425,-2.830,-0.960,0.564,0.200,-1.996,0.003,0.019,0.200
90.080,5630,DRIVE,-3.079,-1.450,1.422,-2.830,-0.960,0.549,0.200,-2.116,0.003,0.019,0.206
90.160,5635,DRIVE,-3.077,-1.434,1.413,-2.830,-0.960,0.534,0.200,-2.231,0.004,0.020,0.213
90.240,5640,DRIVE,-3.074,-1.418,1.398,-2.830,-0.960,0.519,0.200,-2.341,0.004,0.022,0.213
90.320,5645,DRIVE,-3.071,-1.402,1.389,-2.830,-0.960,0.504,0.200,-1.139,0.004,0.024,0.246
90.400,5650,DRIVE,-3.068,-1.387,1.414,-2.830,-0.960,0.489,0.200,-1.304,0.004,0.020,0.213
90.480,5655,DRIVE,-3.066,-1.371,1.442,-2.830,-0.960,0.474,0.200,-1.496,0.003,0.016,0.210
90.560,5660,DRIVE,-3.064,-1.355,1.463,-2.830,-0.960,0.459,0.200,-1.692,0.002,0.013,0.212
90.640,5665,DRIVE,-3.063,-1.339,1.475,-2.830,-0.960,0.445,0.200,-1.874,0.002,0.012,0.235
90.720,5670,DRIVE,-3.061,-1.323,1.479,-2.830,-0.960,0.431,0.200,-1.975,0.002,0.011,0.237
90.800,5675,DRIVE,-3.060,-1.310,1.464,-2.830,-0.960,0.419,0.000,-2.500,0.002,0.013,0.213
90.880,5680,DRIVE,-3.059,-1.303,1.414,-2.830,-0.960,0.412,0.200,-1.972,0.004,0.020,0.201
90.960,5685,DRIVE,-3.057,-1.295,1.370,-2.830,-0.960,0.405,0.200,-1.937,0.006,0.027,0.212
91.040,5690,DRIVE,-3.055,-1.281,1.361,-2.830,-0.960,0.392,0.000,-2.500,0.007,0.029,0.229
91.120,5695,DRIVE,-3.052,-1.270,1.334,-2.830,-0.960,0.382,0.200,-2.035,0.008,0.034,0.227
91.200,5700,DRIVE,-3.049,-1.258,1.312,-2.830,-0.960,0.370,0.200,-2.081,0.010,0.038,0.205
91.280,5705,DRIVE,-3.045,-1.243,1.306,-2.830,-0.960,0.356,0.200,-2.188,0.010,0.039,0.200
91.360,5710,DRIVE,-3.041,-1.228,1.296,-2.830,-0.960,0.341,0.200,-2.292,0.011,0.041,0.217
91.440,5715,DRIVE,-3.036,-1.212,1.280,-2.830,-0.960,0.326,0.200,-2.391,0.012,0.044,0.235
91.520,5720,DRIVE,-3.031,-1.197,1.260,-2.830,-0.960,0.311,0.200,-2.484,0.013,0.048,0.227
